ལེགས་འགྲོ་		имя собственное; skr. <i>Udaya</i>	'der trefflich Gehende' [Eigenname eines Handelskaufmanns; skr. <i>Udaya</i>-]	8
ལེགས་པ་		хороший, правильный	gut, recht, trefflich, vorzüglich (sein);<br>das Gute;<br>gute Tat	8
ལེགས་པར་		хорошо, удачно, правильно	in guter, rechter Weise [Adverb; Wiedergabe von skr. <i>su</i>]	8
ལེའུ་		глава	Kapitel [Diminutiv zu ལོ་ Bericht]	8
སྲུང་བ་	P བསྲུངས་ F བསྲུང་ I སྲུངས་	стеречь, охранять	beschützen, bewachen	08 Leech
ཀུ་ཅོ་		шум	Lärm, Gebell<br />vgl. ཅ་ཅོ་	9
སྐུལ་བ་	PF བསྐུལ་	воодушевлять, подгонять, поощрять	in Bewegung versetzen, vorantreiben (skr. <i>pra</i>+<i>īray</i>, <i>pra</i>+<i>coday</i>)<br />anfeuern, ermahnen	09 Leech leech
སྐྱེ་བོ་<br />		живое существо, тварь	"<span style="" font-style: normal; font-weight: normal;"">Lebewesen, Mensch;<br />anderer, fremder Mensch (skr.&nbsp;<i>jana</i>-)<br />siehe སོ་སོའི་སྐྱེ་བོ་(ཉིད་)</span>"	9
སྐྱོང་བ་	P བསྐྱངས་ F བསྐྱང་ I སྐྱོངས་	охранять; см. སོ་སོར་སྐྱོང་བ་	beschützen;<br>siehe སོ་སོར་སྐྱོང་བ་	09 Leech
སྐྱོབ་པ་	P བསྐྱབས་ F བསྐྱབ་ I སྐྱོབས་ (P gelegentlich auch སྐྱབས་)	защищать, спасать (аккузатив + ལ་)	beschützen, retten, retten (mit Akk. und ལ་)	09 Leech
ཁྱི་		собака	Hund	9
འགུམ་པ་	[1] P གུམ་<br />[2] P བཀུམ་ F དགུམ་ I ཁུམས་	умирать	[1] (eleg. für འཅི་བ་) sterben<br />[2] töten, hinrichten	9
འགྱུར་ལྡོག་		изменение, перемена	Veränderung, Wechsel	9
འགྱུར་བ་	PI གྱུར་	меняться	werden, werden zu (06)<br />sich verändern (09)<br />siehe རྣམ་འགྱུར་, དཔོན་དུ་-, དབང་དུ་-	06 09
འགྲོགས་པ་		быть соединенным, соединяться с དང་ или ཏུ་	begleitet sein, sich vereinen mit, vereint sein (དང་ oder ཏུ་)	09 Leech
རྒྱལ་		победа	Sieg	9
"སྒྲོག(ས)<span style="" font-style: normal; font-weight: normal;"">་</span>པ་"	P བསྒྲགས་ F བསྒྲག་ I སྒྲོགས་	возглашать, славить	"<span style="" font-style: normal; font-weight: normal;"">rufen, herbeirufen, ertönen lassen;<br />ausrufen, verbreiten;<br />preisen, rühmen</span>"	09 12 Leech leech
ང་རྒྱལ་		гордыня	'Ich-Priorität', Hochmut, Überheblichkeit	9
ཅ་ཅོ་		шум, крики	Geräusch, Geheul, Lärm	9
ཅུང་ཟད་		немножко	ein wenig, ein bisschen;<br />klein, gering	09 Leech
གཅོད་པ་	P བཅད་ F གཅད་ I ཆོད་	резать, отрезать, отсекать	schneiden, abschneiden;<br />entscheiden;<br />siehe རྩད་ནས་- ཞལ་ཆེ་-	09 Leech
ཆུ་ཕྲན་		капля воды	Wassertropfen	9
ཆེ་བ་<br />ཆེ་		быть великим;  величина; смотри རིན་པོ་ཆེ་; смотри также ཞལ་ཆེ་	groß (sein);<br />Größe;<br>siehe རིན་པོ་ཆེ་; siehe auch ཞལ་ཆེ་	9
ཉན་པ་	I ཉོན་	слышать	hören, zuhören	09 Leech
ཉེ་བ་		быть близким к кому-либо, чему-либо དང་	jemandem oder etwas (དང་) nahe (sein);<br>Nähe	09 Leech
མཉེན་པ་		любезный, приветливый	weich, liebevoll (sein)	09 Leech leech
རྙེད་པ་	P བརྙེས་ [gelegentlich རྙེད་ für བརྙེས་] F བརྙེད་ I རྙེད་	найти, обрести	erlangen, bekommen, finden	09 Leech
གཏོང་བ་	P བཏང་ F གཏང་ I ཐོང་	[от]давать, отпускать, оставлять	senden, schicken;<br />geben, hineingeben, hineintreiben;<br />durchlassen, kommen lassen, freilassen;<br />fortgehen, verlassen, aufgeben - siehe རབ་ཏུ་གཏོང་བ་	09 13 Leech
རྟག་ཏུ་		всегда, постоянно	beständig, immer, stets	9
ལྟར་		как (постпозитивная частица)	wie [nachgestellte Vergleichspartikel];<br>(nach Verben:) als ob<br>siehe ཅི་ལྟར་, ཇི་ལྟར་, ད་ལྟར་, དེ་ལྟར་, འདི་ལྟར་	9
སྟེན་པ་	PF བསྟེན་	опираться на, держаться чего-либо (аккузатив)	sich auf jemanden, auf etwas (Akk.) stützen, verlassen;<br />jemandem aufwarten;<br />siehe ཀུན་ནས་-	09 Leech leech
ཐམས་ཅད་		все, всё	alle, allesamt	09 Leech
འཐབ་པ་		сражаться с ཏང་	kämpfen mit (དང་)	09 Leech leech
ད་ལྟར་		теперь	jetzt [Adverb]	9
དམ་པ་		благородный	gut, edel (sein);<br />heilig (sein), geheiligt;<br />Edler, Heiliger	09 Leech
དུར་		могила	Grab	9
དུལ་བ་		дисциплинированный; дисциплина; скромность	gezähmt, zahm, züchtig (sein), zuchtvoll;<br />Zucht, gutes Benehmen, Bescheidenheit	09 Leech
བདག་ཉིད་		сущность, природа, свойство	Charakter, Natur, Wesen;<br>siehe ཆོས་ཀྱི་-	9
བདེ་བ་		счастье; счастливый; быть счастливым	glücklich, heilvoll (sein);<br>günstig, lieb, angenehm (sein);<br />Glück, Heil	9
བདེ་བླག་ཏུ་		приятно, удобно	angenehm, bequem, leicht (Adv.)	09 Leech
འདོང་བ་	P དོང་ I དོང་ und (འ)དོང་		gehen	09 Leech
འདྲ་བ་		быть подобным кому-либо, чему-либо དང་	jemandem oder etwas (དང་) ähnlich sein;<br />siehe ཅི་-, འདི་-	09 Leech
རྡོ་བ་<br />རྡོ་		камень	Stein	09 11
ནང་པར་		[завтра] утром	morgen, am folgenden Morgen	9
ནད་		болезнь	Krankheit	9
ནད་གསོ་བ་		поправляться, выздоравливать	sich von einer Krankheit erholen	9
དཔའ་བོ་		храбрый; герой;	tapfer;<br>Held	9
སྤོང་བ་	P སྤངས་ F སྤང་ I སྤོངས་	отвергать, отказываться от	aufgeben, meiden;<br>siehe མངོན་པར་སྤོང་བ་	9
ཕན་ཚུན་		взаимный, взаимно	einander, gegenseitig	9
ཕྲན་		частичка, маленькая часть чего-либо	klein;<br />fein;<br />Partikel, kleines Stück von etwas;<div>siehe གླིང་ཕྲན་, རྒྱལ་ཕྲན་, རྡུལ་ཕྲན་</div>	09 leech
འཕེན་པ་	P འཕངས་ F འཕང་ I ཕོང་, ཕངས་	бросать, швырять	werfen, schleudern, wegwerfen, verlorengehen lassen;<br>siehe རྣམ་པར་འཕེན་པ་	9
བལ་		шерсть	Wolle	9
བྱེད་པ་	P བྱས་ F བྱ་ I བྱོས་<br />[Nebenform བྱེད་]	делать; говорить, называть	machen, tun, vollbringen, bewirken;<br />machen zu;<br />zählen zu, ansehen als, halten für (ཏུ་);<br />sagen, nennen, benennen - siehe སྐྱོན་དུ་བྱེད་པ་, གྲོས་བྱེད་པ་, རྒྱལ་བྱེད་, བདག་གི་བྱེད་པ་, བདེ་བར་བྱེད་པ་, དབང་བྱེད་པ་, བཞད་གད་བྱེད་པ་, ཡིད་ལ་བྱེད་པ་, རབ་ཏུ་བྱེད་པ་, ལྷག་པར་བྱེད་པ་	06 07 09
བླུན་པོ་		глупый; глупец, дурак	töricht;<br>Tor, Narr	9
བློ་གྲོས་		рассудок, ум	Verstand, Verständnis	9
འབྱུང་བ་	PI བྱུང་	возникать; быть; жить	werden, werden zu (ཏུ་);<br>entstehen;<br>geschehen, eintreten;<br>geboren werden - siehe ཀུན་ནས་-, མངོན་པར་-, རབ་ཏུ་-	05 09
འབྱེད་པ་	P ཕྱེ་, ཕྱེད་, ཕྱེས་ F དབྱེ་ I ཕྱེས་	открывать; разделять;  смотри ཁ་འབྱེད་པ་, རྣམ་པར་འབྱེད་པ་ смотри རིན་པོ་ཆེ་; смотри также ཞལ་ཆེ་	öffnen;<br>trennen, auseinanderhalten;<br>siehe ཁ་འབྱེད་པ་, རྣམ་པར་འབྱེད་པ་	05 09 14 Leech
འབྱོར་པ་<br />འབྱོར་		богатство	Reichtum, Besitz	09 Leech
འབྲལ་བ་	PI བྲལ་	быть отделенным, свободным от དང་	getrennt, frei (sein/geworden) von (དང་);<br>siehe རྣམ་པར་འབྲལ་བ་	09 Leech
འབྲས་བུ་		плод	Frucht;<br />Gewinn	09 Leech
དམག་		войско, армия	Armee, Heer	9
དམག་མི་		воин, солдат	Soldat	9
དམན་པ་		неблагородный, низкий	niedrig, unedel, gemein [von དམའ་བ་]	09 Leech
སྨན་	[1] + [2]	лекарство	[1] Arznei, Medizin<br />[2] (resp. für ཕན་པ་) Nutzen	9
ཙམ་		лишь, только (прилагательное и наречие)	nur, bloß, ausschließlich, nur noch (Adjektiv und Adverb)<br />siehe ཅི་ཙམ་	9
བཙུན་མོ་		супруга царя, царица	vornehme Frau, Dame;<br>Gemahlin des Königs, Königin	9
སྩོལ་བ་	PF (བ)སྩལ་ I སྩོལ་	давать, даровать	(resp.) geben, gewähren;<br />siehe བཀའ་-	09 Leech leech
བརྩོན་པ་		напряжение, рвение	strebsam sein, streben nach (ལ་);<br>Anstrengung, Mühe	09 Leech leech
བརྩོན་པར་བྱེད་པ་		постараться, позаботиться	sich Mühe geben	9
འཛིན་པ་	P བཟུང་ F གཟུང་ I ཟུངས་	схватить, постичь, рассматривать нечто как 	ergreifen, fassen, halten;<br />packen an, bei (ནས་);<br />anlegen (Schatzkammer);<br />geistig erfassen, begreifen;<br />etwas (ལ་) ansehen als (ཏུ་), sich halten an (Akk.) - siehe ཀུན་ནས་འཛིན་པ་, ཁོན་འཛིན་པ་, ཆུ་འཛིན་པ་, རྗེས་སུ་འཛིན་པ་, མཚར་བ་འཛིན་པ་, ཡིད་ལ་འཛིན་པ་, རབ་ཏུ་འཛིན་པ་, རིག་འཛིན་	08 09 10
བརྫུན་		ложь, неправда	Lüge	9
ཞག་		день	Tag	9
ཞལ་ཆེ་		решение; суждение; приговор	Entscheidung, Urteil [von ཞལ་(གྱིས་)འཆེ་བ་, vgl. ག(ས)་འཆེ་བ་]	09 Leech
ཞལ་ཆེ་གཅོད་པ་		принимать решение, выносить приговор	eine Entscheidung treffen, ein Urteil fällen	9
གཞན་		иной	anderer	9
འུ་བུ་ཅག་		мы	wir	9
ཡང་		тоже; даже, даже если	[1] auch, wieder, wiederum [Adverb]<br />[2] auch, aber, jedoch, selbst wenn [Konzessivpartikel, vgl. 10.6];<br />... auch immer [Indefinitbilder, vgl. 17.3];<br />sowohl ... als auch;<br />(negiert) weder ... noch [bei Mehrfachsetzung] - siehe གང་ཡང་, ཕྱིར་ཡང་, སུ་ཡང་, སླར་ཡང་	09 13
ཡི་གེ་		буква, слоговой знак (акшара)	Buchstabe, Silbenzeichen, Wort [skr. <i>akṣara</i>-]<br>kontrahierte Kurzform: ཡིག་	9
གཡོ་བ་	PI གཡོས་	двигаться; дрожать	sich bewegen;<br />bewegt werden, erschüttert werden	9
ར་མ་		коза	Ziege	9
རང་		сам; свой	selbst, eigen	9
རི་བོ་<br />རི་		гора	Berg (Langform)<br />Berg	05 09
རིག་པ་		знать; знание	wissen, verstehen;<br />Wissen, Verständnis	9
ཤིང་		дерево, древесина	Holz, Baum;<br>siehe ལྗོན་ཤིང་, སྲོག་ཤིང་	9
ཤིང་བལ་		хлопок	Baumwolle	9
ཤེས་རབ་		постижение, понимание [санскр. <i>prajñā</i>-]	Erkenntnis, Wissen, Einsicht, Verstand [skr. <i>prajñā</i>-]	09 Leech
སུམ་ཅུ་		тридцать	dreißig	9
སྲང་མདའ་		коромысло весов; балансир	Waagebalken	09 Leech leech
སླུ་བ་	P བསླུས་ F བསླུ་ I སླུས་	обманывать	täuschen, betrügen	9
སློབ་པ་	P བསླབས་ F བསླབ་ I སློབས་	учиться	lernen, studieren	9
གསོ་བ་	P གསོས་, (བ)སོས་	исцелять, пользовать	heilen, ausbessern;<br>beenden, beseitigen (Not, Gefahr, Krankheit);<br>aus einer Notlage befreien;<br>ernähren, aufziehen	09 Leech leech
ལྷན་ཅིག་(ཏུ་)		вместе с དང་	gemeinsam, zusammen mit (དང་)	9
བཀྲ་		благо (только в сложных словах)	Heil (nur im Kompositum)	10
བཀྲ་ཤིས་པ་		благой, спасительный	heilvoll	10
སྐྱབས་		спасение, вызволение	Rettung, Errettung	10
